portfolio_signature,upgrade_cost,critical_ens,total_ens,technology_mix,selected_asset_count,upgrade_cost_band,critical_ens_band,total_ens_band,selected_asset_count_band,split
87d316a44d2dbe9ad3985c56e91ba7c15aff2dea5d7e06f135dc281ad90164bc,5782380.959219201,50.625,230.625,bess+dispatchable_generation+pv,20,4,2,2,2,train
87ee4dc3c64cccf3c830124e241fbb5e9fe86d0fba78aaaa3e1622ffc0e040ad,4917128.140094781,50.625,230.625,bess+dispatchable_generation+pv,18,2,2,2,0,train
882db1ccfc916f7a73ceaf5142fb8cf20aa70578a8112a3009622cf5429e176b,7173914.9280713145,50.625,230.625,bess+dispatchable_generation+pv,30,4,2,2,4,test
88565d2b11f97b38f947e1f22d730f80c6ef488cdc5e727c419783b1e935da29,5391136.650852267,50.625,230.625,bess+dispatchable_generation+pv,20,3,2,2,2,train
8857572a0fabe3768cd1a7a1a312560d6efedc1b1f4f26d88f8c37b1b0432d33,6267449.819704382,50.625,230.625,bess+dispatchable_generation+pv,23,4,2,2,4,test
887643297ed61c3b891bae620cd3846abe985a064f0f21f473ed59e9d3722ae4,4153560.8814201904,50.625,230.625,bess+dispatchable_generation+pv,17,0,2,2,0,train
88782b587da0b80e2eb167bb8929608f27d5ff1a0337e87b4855f1b4b4929c63,4918820.448461714,50.625,230.625,bess+dispatchable_generation+pv,21,2,2,2,3,validation
8885e78bf1fcaeb524b5005c4271fd6dc56fea92829a62fcc415aeafe4350ef3,5379694.45324282,50.625,230.625,bess+dispatchable_generation+pv,23,3,2,2,4,train
88a736af19996ac3aafc91e9188a882536d17c1fe8b76ca852b6fb100038001d,5328081.66461562,50.625,230.625,bess+dispatchable_generation+pv,23,3,2,2,4,train
88c3fbae93cf6ace3b07f45cd0c38890bbaa24171c45b1b3ca62602610432d43,4342152.699964648,157.5,337.5,bess+dispatchable_generation+pv,18,1,4,4,0,test
88c6ecc85508a8329ff216649baa8b1697dfcea008f217ea4bbc604bdfcc4965,5236179.158639238,50.625,230.625,bess+dispatchable_generation+pv,20,3,2,2,2,train
88e7126a34483c867c78cd00bf53bb6ac254ec91597633e567eb1a37d1518acc,5279769.032887772,86.25,266.25,bess+dispatchable_generation+pv,21,3,4,4,3,train
88f8e4a9506195dae0d0eed7fcd9a768aae28a8d09130b52e26c5c8a017ee35b,5475945.055633372,50.625,230.625,bess+dispatchable_generation+pv,21,3,2,2,3,train
88fd9eb1fd960a80982a981ba252f74d0a432b445208def831d86f1988aa2242,5310073.067006172,50.625,230.625,bess+dispatchable_generation+pv,22,3,2,2,3,test
891eff9ebe91a491c5882676a603434f7f44a46f6e315d48b1fed2dbcca1d66f,5333079.602970514,157.5,337.5,bess+dispatchable_generation+pv,19,3,4,4,1,train
89387b23bf70beddf43b6382f13209aa04d4dd6493727dd1ae3528044ebf50a8,5316581.367621486,50.625,230.625,bess+dispatchable_generation+pv,23,3,2,2,4,train
8938fcaa033b218da878a11833a7e9d8897800ae70248dc4ad1919902ff992d2,5157559.565230934,50.625,230.625,bess+dispatchable_generation+pv,21,2,2,2,3,test
8945df1eebcd6514640351bf9062c6f468313a7579cce8c3c42a0cf5e92b2daf,4491450.023905524,60.625,240.625,bess+dispatchable_generation+pv,21,1,4,4,3,train
8954712b3af20c991f968408e05ba099b94e26f5c013b55d54f47d08967b0ef4,4253088.401159924,50.625,230.625,bess+dispatchable_generation+pv,21,0,2,2,3,train
895c41e5b6515c62ee6a74f8849103b16c657aacd20acca93c9050370ae84fca,7795338.856213334,50.625,230.625,bess+dispatchable_generation+pv,31,4,2,2,4,test
8979deee5812871faafe1951b22012af8bc559ef28ddf784a5833b15df4b56f4,4966727.432887772,50.625,230.625,bess+dispatchable_generation+pv,22,2,2,2,3,train
899248fe81c6bde006444247ccac1244a3772b540b40529dbdbc78a5f1a1d0a9,5113435.192757638,60.625,240.625,bess+dispatchable_generation+pv,21,2,4,4,3,train
89a19ef72212108b19da4184421e4e2a42b50815b10b0e781f7060d08af5ec68,5991399.383775391,50.625,230.625,bess+dispatchable_generation+pv,23,4,2,2,4,train
89a6858b72d443e4f6ec02b98e04f1643c7459b7d31b071a981b441af795e39e,4726347.20775162,50.625,230.625,bess+dispatchable_generation+pv,19,1,2,2,1,validation
89ccfffe3e9e2dd32225fc1e8f308da3c1a6c32abba2b663b81cc197adf89869,5246692.448461714,50.625,230.625,bess+dispatchable_generation+pv,21,3,2,2,3,test
89d9ca6ba2026af49ede662ec781ee6b77b810d3d7bff4658189d7259fd56583,4156931.0412900574,86.25,266.25,bess+dispatchable_generation+pv,16,0,4,4,0,train
89e6f211d4b134e73221bcfd2ade05b542937c7518f4862b30124d086e0a3825,4719567.209562209,50.625,230.625,bess+dispatchable_generation+pv,22,1,2,2,3,train
89f212b9da08b0575ab9b70e4574ae0137b964f4a810a21b7ce79cb603517ba1,4642185.535893639,50.625,230.625,bess+dispatchable_generation+pv,19,1,2,2,1,validation
8a3ff928358a6e83380f3bb35e2b14d61fddaa9b1920ded593fb0b87af760b8e,4136898.265846248,50.625,230.625,bess+dispatchable_generation+pv,20,0,2,2,2,train
8a4abc1cb20816fc481d7a07be9b2dba50e7dd265eb09f1f020c373a5464fa23,7553572.312497372,50.625,230.625,bess+dispatchable_generation+pv,32,4,2,2,4,train
8a6fc66c850b39826b910376f0920a23ba67c2c8476882ef0aa1b4a33cf1711b,5888223.493372953,50.625,230.625,bess+dispatchable_generation+pv,25,4,2,2,4,test
8a76315cde85d7aa18fcae478006a5daf365ced250ae1be0e77a64fa957eec54,5218510.646071162,50.625,230.625,bess+dispatchable_generation+pv,18,3,2,2,0,train
8a8a13c73730d560ab7e96ca2546a1e39281e49b5fa1f9544d65a30b85f8a3b1,5298633.607751619,86.25,266.25,bess+dispatchable_generation+pv,19,3,4,4,1,train
8a98c0aceafe9b85bd965c2cdf88fa0fc8b875d0386bfd1f590e540fb3ca1165,4639041.153858134,50.625,230.625,bess+dispatchable_generation+pv,20,1,2,2,2,train
8ab1913463344f6b972d1063b3bc03467613359279985bcb90116628f21a9b3d,4584779.2873612195,50.625,230.625,bess+dispatchable_generation+pv,21,1,2,2,3,train
8ab39adbc75f4a62c95db92281236de544271493e87ad3c16a24d2a4a52c1c2c,4679497.044260572,50.625,230.625,bess+dispatchable_generation+pv,19,1,2,2,1,test
8ab60a5e572b840ec8cf7725248ae5ea75bbbe25234173cb680210caf37e93fb,4886794.632887771,50.625,230.625,bess+dispatchable_generation+pv,23,2,2,2,4,train
8ab8dc8a319b6f1b8d1e2c1943bb6cad4ace2063dc2ca7a0c86ca56f42ca07bd,5522877.031077181,50.625,230.625,bess+dispatchable_generation+pv,23,3,2,2,4,train
8ac0eb0328a1a37cfd0c8e0a879a6d656250ca323e063471ad30202d5a8b491b,5651711.849041676,50.625,230.625,bess+dispatchable_generation+pv,23,3,2,2,4,train
8acf948824663b5782f131113c2e6071a6ff996e215739986187ad9e67f5eac0,4932890.848461715,50.625,230.625,bess+dispatchable_generation+pv,20,2,2,2,2,train
8ad12c30e7b574c63cbfc722dedf41bbed154a10efed8be3cc8ef81bfd5e157a,5347250.992177676,50.625,230.625,bess+dispatchable_generation+pv,23,3,2,2,4,train
8ad54d7bb6430109111870a7650138d2317321089d75717b73f14b80ead2bc1e,5452273.452662857,50.625,230.625,bess+dispatchable_generation+pv,25,3,2,2,4,validation
8ae6c55d462aa0d28620324e30dffbe87ab8149074ab24c8ef82368b8ffa020a,4137059.0526628573,50.625,230.625,bess+dispatchable_generation+pv,19,0,2,2,1,train
8aec21c47ca80221110e78a5ebdd9afbbde525a1be1fd61f5bf2c6d56ccec330,6050020.304745752,50.625,230.625,bess+dispatchable_generation+pv,23,4,2,2,4,train
8af3de71e8e0db1c44166530ac2477c3d006be404aa7f026667ed015b029e867,4739492.951467581,80.625,260.625,bess+dispatchable_generation+pv,18,1,4,4,0,train
8b14180286406e580bb5e7eec76906e4f487897922770791e2f7068259b50662,4344311.016733867,50.625,230.625,bess+dispatchable_generation+pv,21,1,2,2,3,train
8b23928f8af2f58eeb2bde5b1888e44d08ef94090a12519b173834ae9686468d,4705740.448461714,60.625,240.625,bess+dispatchable_generation+pv,20,1,4,4,2,validation
8b345ec64298cc7f5d85f3ea13ed55646f782232dc342af7ff1092f1e631c495,5230316.925100801,50.625,230.625,bess+dispatchable_generation+pv,21,3,2,2,3,test
8b36c02a6f382eb7c0eef120f9a00cfedcc0c50f4f48834eccf491153f3dee66,4973754.084390705,50.625,230.625,bess+dispatchable_generation+pv,18,2,2,2,0,train
8b3a003d1adc91f64252afd0d1c9defe395c36bf75b67a38c93b0e741773627e,4718615.160449829,60.625,240.625,bess+dispatchable_generation+pv,19,1,4,4,1,train
8b48e3073ef737db2e1233045e8afc73bf426ee6a6f7882c6b7d0badc89d5760,3254977.6454912,50.625,230.625,bess+dispatchable_generation+pv,15,0,2,2,0,test
8b5e4e154aad1991bbb6e1d282cee6d04ddcea3b26d3b74825ef89ba524693f6,4366185.7364736,50.625,230.625,bess+dispatchable_generation+pv,18,1,2,2,0,train
8b8fb655220d0548a1448c17d00cc6090dd75b3a09788461198da06aec1f1671,4184664.401159924,80.625,260.625,bess+dispatchable_generation+pv,20,0,4,4,2,train
8bbc45e0a4cb0d7bd1b0a6223f5110927242f13f9a6c1d116ea7f67e14e8bf92,5561903.610722134,50.625,230.625,bess+dispatchable_generation+pv,21,3,2,2,3,train
8beb2fda0614a62ddb7ba04c4d955b784ef7edbedc452c74b9022901fcf6cca0,4650083.468816762,50.625,230.625,bess+dispatchable_generation+pv,21,1,2,2,3,train
8c202f4ee70d7e805994743add019ba136c79c328cf568f4bb04da484ccec19a,4706673.796958781,50.625,230.625,bess+dispatchable_generation+pv,20,1,2,2,2,train
8c2c7a82166f8089e081ccb55b2b1784d57f7ca43d5718616a2e08cb1522c41c,3872088.8095622095,50.625,230.625,bess+dispatchable_generation+pv,19,0,2,2,1,train
8c2d7db51186e9ed0572ac2f16e4d1649855cf151f7ae6425e4d6a44dadc4884,5095775.459254553,50.625,230.625,bess+dispatchable_generation+pv,21,2,2,2,3,test
8c33c03cd25c0876b5a94ce9738d8749d7fadcabc301799ffe54d8690a53fe5a,5210181.091562362,50.625,230.625,bess+dispatchable_generation+pv,21,3,2,2,3,test
8c43b0a3d952b70c6cc464d22f6a8282f6a597eb4dab545bdbbb1dc36a1ea0c7,4677679.659834514,60.625,240.625,bess+dispatchable_generation+pv,21,1,4,4,3,train
8c69a2cd9aea0e423998d98cc3086bea0417f1a5cb8bd799214a708f00f6d2d4,4292291.3514675815,60.625,240.625,bess+dispatchable_generation+pv,19,0,4,4,1,validation
8c724e32be11beb50bbc9ecf2f970aaa8bf5da6913afac24e5771aee89baa854,4896999.292792991,50.625,230.625,bess+dispatchable_generation+pv,18,2,2,2,0,train
8c736c796d97bd8ead026b5463d89b8ac1a71b11d1b77b77851c676dc9eae15a,4896856.0796096,50.625,230.625,bess+dispatchable_generation+pv,20,2,2,2,2,validation
8c8635d277a2248e0a050ab584fc87d64ccb2bd1f7f040c419349cac5f863217,5829943.315538591,50.625,230.625,bess+dispatchable_generation+pv,22,4,2,2,3,test
8c88c56314c32052637a754a2b05059c4e74ec374f851569ee8aea2fe1f5f35f,3936272.8814201904,50.625,230.625,bess+dispatchable_generation+pv,18,0,2,2,0,train
8ca8b1b378c00a385fe9eb687467f041ce5e3777f93462a1ed7131500fced3b5,6117283.480189562,50.625,230.625,bess+dispatchable_generation+pv,24,4,2,2,4,test
8d49b39964eae5d13656ee032db20366da96376e31ca677434eda2f247f50060,4292675.839479467,50.625,230.625,bess+dispatchable_generation+pv,17,0,2,2,0,validation
8d591e782345279707ffa5889a229edca1c2bce275c960b2c9e7933bfda4a8df,3331840.8814201904,157.5,337.5,bess+dispatchable_generation+pv,17,0,4,4,0,test
8d5b74e7ac5260122a340158a732ec8b6a0a367464482750c7c7e03d50d8416b,5024573.904745753,50.625,230.625,bess+dispatchable_generation+pv,21,2,2,2,3,validation
8d679641809ba64809d0983dc853c500be8d0b09cef0662a75f1ae3c1e03bf28,4553302.517349181,50.625,230.625,bess+dispatchable_generation+pv,20,1,2,2,2,train
8d6ab9f1bccd8d0159a1499cf289e6c94ca30a6e130e94884a11189d87cece25,3687945.3203196954,60.625,240.625,bess+dispatchable_generation+pv,18,0,4,4,0,test
8d76153271df181f6b10a5e3694879b6af7bfd1f2f56f4520d7afa464dff12b8,5576227.374213181,50.625,230.625,bess+dispatchable_generation+pv,21,3,2,2,3,train
8db2f75f591332026608a8ae80c9a11358238d522fcce230a2557ed7cd1a0fb7,5542943.5274913525,50.625,230.625,bess+dispatchable_generation+pv,21,3,2,2,3,test
8dbe622ec59fe3fa2749bc7812bfb7669280afda6d9389d5ebda653572631d5c,4832075.064035658,50.625,230.625,bess+dispatchable_generation+pv,20,2,2,2,2,test
8de089c4f7d58713ff2c43dd772bbcb5f0ba30125272e787885621ab0a04ae39,4483290.980804876,60.625,240.625,bess+dispatchable_generation+pv,20,1,4,4,2,train
8debf1f4fe5d97e46c4f9fc3220b2bfdc035fae0c9f670a925472f7d8799e0e1,7761564.528071315,50.625,230.625,bess+dispatchable_generation+pv,31,4,2,2,4,test
8e009b76585284029e40a09b1d32b110c2a59ddb862c965e1d28d37472fb8a1e,5051282.848461715,157.5,337.5,bess+dispatchable_generation+pv,22,2,4,4,3,train
8e0ba19e62fd194e98c109dc9990796ec479dac388e8bbe2be097202ded99001,5435772.10054461,50.625,230.625,bess+dispatchable_generation+pv,23,3,2,2,4,train
8e105e32a1658eaf13ce49e26d06e54ff833f1027d3f87803bc0a5b87e105587,4586943.364650971,50.625,230.625,bess+dispatchable_generation+pv,18,1,2,2,0,train
8e1c38b198f996ca90685f50b1251a62675c57425d142b9d48bb76d6baa185bb,5828399.516118553,50.625,230.625,bess+dispatchable_generation+pv,21,4,2,2,3,validation
8e310d18409915fe98ed2f486f896d0ae4c48267e3734408af4cd8119e2faa9a,5287762.095763505,50.625,230.625,bess+dispatchable_generation+pv,19,3,2,2,1,train
8e31b1cb6ee159dafecad01fb6ab5130aed46f3cf3311836346254e29ffadcf5,6420186.167621486,50.625,230.625,bess+dispatchable_generation+pv,23,4,2,2,4,validation
8e3d66d4a65011791687663c9236615058786a18b3667e768ac86f3d1303151d,4744213.061065143,50.625,230.625,bess+dispatchable_generation+pv,19,1,2,2,1,train
8e4361c8ae1308e2563c1d8e13bf4820026cfe3eeaa2b450d4efd9804b3c4305,5436406.264035657,157.5,337.5,bess+dispatchable_generation+pv,22,3,4,4,3,train
8e7f75505f58dc5da38281623b82a09bd1e13d7053c398a1123dd7489d206555,5444545.187976534,86.25,266.25,bess+dispatchable_generation+pv,20,3,4,4,2,train
8e8eab78e9821996f7874201bfd39b386cfae45bddbe74fdacafbf0512a1ac85,4171665.6454912,50.625,230.625,bess+dispatchable_generation+pv,19,0,2,2,1,train
8eadccd09f212d320c3149058b1732bbeb29ed73504c64296930c56eaf09dd3a,4014233.3694320763,60.625,240.625,bess+dispatchable_generation+pv,18,0,4,4,0,train
8ec400d354db314fee5bf066719fb5a65555b78707efa9d12b35acf5439fb1c2,4730058.776603734,50.625,230.625,bess+dispatchable_generation+pv,19,1,2,2,1,train
8ecdd608a3c51296aaf17477370dd7e1575deabbeb686697b2c373154fc579f9,4281326.978994286,80.625,260.625,bess+dispatchable_generation+pv,19,0,4,4,1,test
8ede0c52c2cd405d16d0020c7ef88405fc8de829a0ab04e7f693d9766d886531,4932359.372402591,50.625,230.625,bess+dispatchable_generation+pv,20,2,2,2,2,validation
8ee629c2b6934229e26a2bb4ea4ba9abe09feedbf4a7a37c198fbf53e2bd4237,6124792.578994286,50.625,230.625,bess+dispatchable_generation+pv,22,4,2,2,3,train
8eeb61b83e14904b1c332984e19a41e52af720017fdb59e43aea116cd9de5f55,3464834.004781105,50.625,230.625,bess+dispatchable_generation+pv,17,0,2,2,0,test
8f4d71ed9b3328830d3e383ec345f1d57c695cb1adafa68bbbacf7f1a987fb39,5985072.363420343,50.625,230.625,bess+dispatchable_generation+pv,21,4,2,2,3,train
8f6afa54b5fa257213008dae7012b3a6f507b44213b079aa98f3ea9fecf993ad,4832420.913728001,50.625,230.625,bess+dispatchable_generation+pv,16,2,2,2,0,train
8f825315ef47890f0404924e63592f4c9500e09b694c501206b39eb80790dc8c,5398413.356248686,80.625,260.625,bess+dispatchable_generation+pv,21,3,4,4,3,validation
8f9123c61815e80bf918112ff93b7264fb2bea530f0528af97bc5fabd40867fc,4521140.009562209,157.5,337.5,bess+dispatchable_generation+pv,19,1,4,4,1,train
8fbbc3dceff22cff17b25101a3b7cb0bd07d8b69d6d60461122132b0f0661dc4,5865532.664035657,50.625,230.625,bess+dispatchable_generation+pv,22,4,2,2,3,validation
8fc792551d9256b30667184e5bf65822170371d9787b84877eb49b1e8a1e9c72,5435361.449041677,86.25,266.25,bess+dispatchable_generation+pv,24,3,4,4,4,train
8fd98f4c34e7ffdac765849d398022e54b706aa30df56a23a30f3e1df548f786,6427096.529881905,50.625,230.625,bess+dispatchable_generation+pv,30,4,2,2,4,test
8fdb27e57e4e580c9ee75719110eda2571263a10cbc89be3defc2bd5b12fb36a,4226289.047881752,157.5,337.5,bess+dispatchable_generation+pv,19,0,4,4,1,test
8fe1b799c88fe53d774d9a73801ac47ad50f28bea87db5ab32e044ae81fcbc93,5437155.684390705,50.625,230.625,bess+dispatchable_generation+pv,21,3,2,2,3,validation
8ff4fa5cda90ac9732c9e229a1a46074a7711eba73add07e6b2567df5851f533,4849912.484390705,50.625,230.625,bess+dispatchable_generation+pv,20,2,2,2,2,validation
90048bf4ac4dee73f9850b1543d50a3548d1312a9bb0c0c9386f1ae105e8c1da,5078145.116118553,50.625,230.625,bess+dispatchable_generation+pv,22,2,2,2,3,train
9004f5fd45f6a29cbb745bf8799557fd6eff20e5499c0a52be936cb4b007c463,7464891.741254705,50.625,230.625,bess+dispatchable_generation+pv,30,4,2,2,4,test
903718087e8aa90f43847f311eaa0b272437250711fc13de639abf6d8dada161,4818567.410142172,86.25,266.25,bess+dispatchable_generation+pv,22,2,4,4,3,train
90383161fdd50758f8f1cbfe8538a44c2fceba4a392bf0ff134638221d81ee69,4198566.456864,86.25,266.25,bess+dispatchable_generation+pv,19,0,4,4,1,train
90396b6858b3b507ec8378b52d7c8e87e5d934205409d7be0e802afafa0758b5,4630103.504745753,50.625,230.625,bess+dispatchable_generation+pv,20,1,2,2,2,train
90512cc661389dcc7b72f8a363f98de7fce9a80f474266cbd2246eebe92d0e51,4584157.776023772,157.5,337.5,bess+dispatchable_generation+pv,17,1,4,4,0,train
905635de8bdbc40af2de2fffaab96528b7f714207f380bc5fd221e9245e18179,4802097.607751619,50.625,230.625,bess+dispatchable_generation+pv,18,2,2,2,0,train
9059629cd3ce5391600e9802a7896f101c053fa1d2d1001c8750f5db1626eda1,6177601.055633372,80.625,260.625,bess+dispatchable_generation+pv,24,4,4,4,4,train
905a91007dc358711e53f7259f2f0c23cef07dc7fb428f44481016ca9a85c9ba,4601117.776023772,50.625,230.625,bess+dispatchable_generation+pv,20,1,2,2,2,train
90b561118117bee41a781402fea28963bc52fb353f621ef7f7e1ecdfe1bc44c8,4573965.393988267,50.625,230.625,bess+dispatchable_generation+pv,21,1,2,2,3,train
90c816034ae5ef9f35743568b2dab02163684da5bd3ba3500ac82343e7b300d8,5395734.143065295,50.625,230.625,bess+dispatchable_generation+pv,20,3,2,2,2,train
90dfbff9e03d5dbedb39602d37d00605a59cc4a29794a7aca72500502bb89425,4919378.095763505,86.25,266.25,bess+dispatchable_generation+pv,19,2,4,4,1,train
90fb1efec1def776bf4127f997e9423abd9462448dbf7ef7730f67e308772e06,5110815.205941029,86.25,266.25,bess+dispatchable_generation+pv,17,2,4,4,0,train
914a59840879106825c13c3f6f50da243cc7ee206f20ab59892bd09dee321f27,4932700.210142172,50.625,230.625,bess+dispatchable_generation+pv,23,2,2,2,4,train
915620c24ba062c38e7d722396209a1f61ea4aa728ce5a83c8f0ff8e4d68c5dd,5151435.086781258,60.625,240.625,bess+dispatchable_generation+pv,19,2,4,4,1,test
9162a1a1bdb1f00b9cadc69fe31b84581b3aa646154555158f201ed27dfbb968,5442537.7364736,50.625,230.625,bess+dispatchable_generation+pv,22,3,2,2,3,train
91655d74e383056249d4f260de8dee1bbbe3498a111d1e4f183a9e8b47573d31,3879863.841290057,50.625,230.625,bess+dispatchable_generation+pv,17,0,2,2,0,validation
91792a543f0ff26ad7c11fa420146051a746bc3bde83f6ebe7bb7e38aed2b920,4638335.099964648,50.625,230.625,bess+dispatchable_generation+pv,17,1,2,2,0,train
9182dc612193ee5a600b727f104b58a3aacb23976f97ee7970c5f5cc6d239a01,4858390.264035657,86.25,266.25,bess+dispatchable_generation+pv,19,2,4,4,1,validation
91a2b085e56aadfcf61a142609c17e5c1672e54054ea81132f816f96c696972e,4744289.774213181,50.625,230.625,bess+dispatchable_generation+pv,18,1,2,2,0,train
91c8aac6bede8ecf63c8ea11fd6ffd30d87f98c7544c3a167c00cd17dca37578,5681132.792757639,50.625,230.625,bess+dispatchable_generation+pv,23,4,2,2,4,test
91e69fbd638e5aa774d7873361c4fb006829c5f53e40cb6653687ddde6052b93,5277526.071207315,50.625,230.625,bess+dispatchable_generation+pv,22,3,2,2,3,validation
91f608720214e63c4593be37f258a1d5023d4d17ca9d3a2723db42c2439f66db,5240669.522710248,50.625,230.625,bess+dispatchable_generation+pv,21,3,2,2,3,test
920e9f2db304c109bbc1754859b44f14ee5a071c9f92fc5afb355879a6aaa6b0,3963579.5293019433,50.625,230.625,bess+dispatchable_generation+pv,20,0,2,2,2,train
920ed269f900ac1624b70ce0b8ce543db7b533b13955a5b73b63db7a3768fb81,5073430.861645105,50.625,230.625,bess+dispatchable_generation+pv,21,2,2,2,3,train
923a7226477c5d451ed2b3c9e190d1473c3d566c0f72c51bad385b7c7d14d98c,3917208.317929143,50.625,230.625,bess+dispatchable_generation+pv,18,0,2,2,0,train
924305abdf9a6f1dc021d2c6c1ef5e612c5deb93634e6b2102f7454566d9839f,5339505.819704382,50.625,230.625,bess+dispatchable_generation+pv,23,3,2,2,4,validation
9249cf757096e83a2038e815de2ffad957d0d595d4ec150392dd5bf3d4ad8de4,4488959.648461714,50.625,230.625,bess+dispatchable_generation+pv,20,1,2,2,2,validation
92a318948f0c9b5ea5f40e9d412b5897c3812cf0cf5fe4baf3e4aa1bb70e5924,6352938.583775391,50.625,230.625,bess+dispatchable_generation+pv,23,4,2,2,4,test
92c88ce9aa19c55e14a1a77ede31f177293fddee38f6a4451ae93715de58be67,4894487.852662858,50.625,230.625,bess+dispatchable_generation+pv,20,2,2,2,2,train
92ca36a4403d8274d84464dbd786d7df341e02d09c9c2b0222f3fade014ba2ff,5851905.891562362,157.5,337.5,bess+dispatchable_generation+pv,22,4,4,4,3,train
92f5da1ea7bb7dca23273862ed053657e370a69c611deb77d705e0187b1e87f5,5569140.267006172,50.625,230.625,bess+dispatchable_generation+pv,21,3,2,2,3,test
932095d15c179591c437807de518ebf64cdf89f35a8663b4932f9ec42a0d4dbc,4205981.276639086,50.625,230.625,bess+dispatchable_generation+pv,18,0,2,2,0,train
932ac6d7c7806877581c43b6d793e4b5959e8fc95c40533e41d252e5b9054819,4556476.940094781,157.5,337.5,bess+dispatchable_generation+pv,20,1,4,4,2,train
934231cdd139e1cf7ebdf9c52c7d06b55467e3aa00d209b7d70209e51108d2ef,5672443.778994286,50.625,230.625,bess+dispatchable_generation+pv,23,4,2,2,4,train
935194cd9d71ce3e505dc180716091258217c6ed568d5be0b41174540f1882e6,5768314.992177676,50.625,230.625,bess+dispatchable_generation+pv,21,4,2,2,3,train
93563f8c4eee45a702c7953ece168f4e0bbe3dc3d571d6efb60080a01f983c7c,4808347.635278325,50.625,230.625,bess+dispatchable_generation+pv,21,2,2,2,3,train
9381cd4f4db48bd055e4410c0508527b0f1b18167890a432b713a7036899922b,5197673.475408457,50.625,230.625,bess+dispatchable_generation+pv,20,3,2,2,2,train
938207d2d4518c3b2a530f8486d37d393d504ac60f5ba1dce14957f31a3e975d,5509838.415503238,50.625,230.625,bess+dispatchable_generation+pv,21,3,2,2,3,test
93a07b897dd23f249337bed3db34144d51d22a13111d10e525112e87dbf422e9,5367599.099964648,50.625,230.625,bess+dispatchable_generation+pv,20,3,2,2,2,train
93ab2bfa604bd6ce0bbd499a73b4ce1956440ed265b3ead1466ddd04253d81d3,4121359.3532781717,50.625,230.625,bess+dispatchable_generation+pv,20,0,2,2,2,train
93d3135974d15c9528cf9a40806c129bfc72f7dbf54a5cb6ee24995eca2fdf90,5117438.192177677,50.625,230.625,bess+dispatchable_generation+pv,20,2,2,2,2,train
93d84b13a48fbccad7828c40261597fa5f0882ee9a40df5739cd6623807b2008,4618284.187396572,50.625,230.625,bess+dispatchable_generation+pv,17,1,2,2,0,train
