response_path,request_path,job_id,status,request_mode,response_mode,effective_mode,problem_config,device_config,job_type,job_type_source,sum_constraint,request_sum_constraint,response_sum_constraint,num_levels,declared_upper_bounds,raw_sample_count,native_integral_sample_count,native_in_domain_sample_count,native_feasible_sample_count,raw_coordinate_count,integral_coordinate_count,fractional_or_invalid_coordinate_count,in_bounds_coordinate_count,bounds_check_available,all_raw_coordinates_integral,all_raw_coordinates_in_bounds,solution_minimum,solution_maximum,projected_sample_counted_native,nonzero_coefficient_count,maximum_nonzero_coefficient,minimum_nonzero_coefficient,coefficient_dynamic_range
results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS1_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS1_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705208442f441bbb085d,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1073,247,0,False,False,False,30.0,290.0,False,395,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS2_MG-BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS2_MG-BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705108442f441bbb0853,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,2640,904,1736,0,False,False,False,0.0,306.4660034,False,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS2_MG-BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS2_MG-BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0870,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,2640,1187,1453,0,False,False,False,0.0,279.9358521,False,790,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705208442f441bbb085c,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1079,241,0,False,False,False,30.0,310.0,False,395,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS2_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS2_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb087e,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1036,284,0,False,False,False,60.0,340.0000305,False,395,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705208442f441bbb085b,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1057,263,0,False,False,False,40.0,290.0,False,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb087c,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,2640,1251,1389,0,False,False,False,0.0,298.0483398,False,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705208442f441bbb085f,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1101,219,0,False,False,False,40.0,300.0,False,395,10000.0,1.9e-06,5263157894.736842
results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/demand_surge_BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0882,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1068,252,0,False,False,False,50.0,340.0000305,False,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS12_MG__from__local_generator_failure_BUS12_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS12_MG__from__local_generator_failure_BUS12_MG/repeat_000/request.json,6a4c705308442f441bbb0883,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1064,256,0,False,False,False,40.0,300.0,False,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS1_MG-BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS1_MG-BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705208442f441bbb0860,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,2640,336,2304,0,False,False,False,0.0,361.8682556,False,794,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS1_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS1_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0877,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1048,272,0,False,False,False,50.0,300.0,False,395,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS2_MG-BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS2_MG-BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0875,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,2640,298,2342,0,False,False,False,0.0,308.7774048,False,794,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS2_MG-BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS2_MG-BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb086b,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,2640,356,2284,0,False,False,False,0.0,343.5539856,False,794,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb087f,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,0,1320,0,False,False,False,5.1182451,310.2417908,False,399,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS2_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS2_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0876,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1,1319,0,False,False,False,4.8143444,303.0664673,False,399,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb086a,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1057,263,0,False,False,False,50.0,280.0,False,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS5_MG-BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS5_MG-BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb088d,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,2640,838,1802,0,False,False,False,0.0,292.4584656,False,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb087b,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1078,242,0,False,False,False,50.0,290.0,False,395,10000.0,1.9e-06,5263157894.736842
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0871,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1069,251,0,False,False,False,50.0,290.0,False,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS12_MG__from__normal_BUS12_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS12_MG__from__normal_BUS12_MG/repeat_000/request.json,6a4c705308442f441bbb0864,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1047,273,0,False,False,False,50.0,280.0,False,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS1_MG-BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS1_MG-BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb088f,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,2640,566,2074,0,False,False,False,0.0,315.7437134,False,790,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS1_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS1_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0885,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1072,248,0,False,False,False,40.0,320.0,False,395,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG-BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG-BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0886,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,2640,930,1710,0,False,False,False,0.0,402.4142151,False,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG-BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG-BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0884,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,2640,924,1716,0,False,False,False,0.0,307.2436218,False,790,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb088b,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1061,259,0,False,False,False,40.0,310.0,False,395,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb088e,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1090,230,0,False,False,False,30.0,290.0,False,395,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705108442f441bbb0852,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],20,0,0,0,1320,1049,271,0,False,False,False,40.0,280.0,False,395,10000.0,1.5e-06,6666666666.666666
