response_path,request_path,job_id,response_mode,nonzero_coefficient_count,maximum_nonzero_coefficient,minimum_nonzero_coefficient,coefficient_dynamic_range
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb086a,normalized_continuous_qudit,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS5_MG-BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS5_MG-BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb088d,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb087b,normalized_continuous_qudit,395,10000.0,1.9e-06,5263157894.736842
results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/local_generator_failure_BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0871,normalized_continuous_qudit,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS12_MG__from__normal_BUS12_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS12_MG__from__normal_BUS12_MG/repeat_000/request.json,6a4c705308442f441bbb0864,normalized_continuous_qudit,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS1_MG-BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS1_MG-BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb088f,normalized_continuous_qudit,790,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS1_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS1_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0885,normalized_continuous_qudit,395,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG-BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG-BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0886,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG-BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG-BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0884,normalized_continuous_qudit,790,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb088b,normalized_continuous_qudit,395,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS2_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb088e,normalized_continuous_qudit,395,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705108442f441bbb0852,normalized_continuous_qudit,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS5_MG-BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS5_MG-BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0874,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705208442f441bbb0857,normalized_continuous_qudit,395,10000.0,1.9e-06,5263157894.736842
results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/normal_BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705208442f441bbb0856,normalized_continuous_qudit,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS12_MG__from__pcc_failure_BUS12_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS12_MG__from__pcc_failure_BUS12_MG/repeat_000/request.json,6a4c705308442f441bbb086d,normalized_continuous_qudit,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS1_MG-BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS1_MG-BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0866,normalized_continuous_qudit,802,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS1_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS1_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0865,normalized_continuous_qudit,407,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS2_MG-BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS2_MG-BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705108442f441bbb0850,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS2_MG-BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS2_MG-BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb087a,normalized_continuous_qudit,790,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705108442f441bbb0851,normalized_continuous_qudit,395,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS2_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS2_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705108442f441bbb084f,normalized_continuous_qudit,395,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705208442f441bbb0855,normalized_continuous_qudit,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS5_MG-BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS5_MG-BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0869,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705208442f441bbb0859,normalized_continuous_qudit,395,10000.0,1.9e-06,5263157894.736842
results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/pcc_failure_BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705208442f441bbb085a,normalized_continuous_qudit,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS12_MG__from__renewable_shortfall_BUS12_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS12_MG__from__renewable_shortfall_BUS12_MG/repeat_000/request.json,6a4c705308442f441bbb0889,normalized_continuous_qudit,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS1_MG-BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS1_MG-BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705208442f441bbb0858,normalized_continuous_qudit,790,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS1_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS1_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0887,normalized_continuous_qudit,395,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS2_MG-BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS2_MG-BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705208442f441bbb0854,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS2_MG-BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS2_MG-BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0862,normalized_continuous_qudit,790,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb086c,normalized_continuous_qudit,395,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705208442f441bbb085e,normalized_continuous_qudit,395,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0879,normalized_continuous_qudit,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS5_MG-BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS5_MG-BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb086e,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0863,normalized_continuous_qudit,395,10000.0,1.9e-06,5263157894.736842
results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/renewable_shortfall_BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb086f,normalized_continuous_qudit,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS12_MG__from__storm_forced_islanding_BUS12_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS12_MG__from__storm_forced_islanding_BUS12_MG/repeat_000/request.json,6a4c705308442f441bbb087d,normalized_continuous_qudit,407,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS1_MG-BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS1_MG-BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb088c,normalized_continuous_qudit,814,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS1_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS1_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0868,normalized_continuous_qudit,407,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS2_MG-BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS2_MG-BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0888,normalized_continuous_qudit,814,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS2_MG-BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS2_MG-BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0881,normalized_continuous_qudit,814,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0890,normalized_continuous_qudit,407,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0861,normalized_continuous_qudit,407,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a4c705308442f441bbb0873,normalized_continuous_qudit,407,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0880,normalized_continuous_qudit,814,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb0867,normalized_continuous_qudit,407,10000.0,1.9e-06,5263157894.736842
results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case30_ieee/qci/storm_forced_islanding_BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a4c705308442f441bbb088a,normalized_continuous_qudit,407,10000.0,1.5e-06,6666666666.666666
